"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2020-05-11","14:30:00",2932.66,"40 May 13 2885 P STO 6.70 | 40 May 13 2980 C STO 3.60 | 40 May 15 2885 P BTO 14.65 | 40 May 15 2980 C BTO 8.85",-1330,2864.9,"2020-05-13","09:32:00",-1545,"Above Delta",8216,40,1348392.8,53200,"",192,192,0.438,0.62,-14.34,17.2,24.44,-6.77
"2020-05-04","14:30:00",2821.21,"27 May 6 2755 P STO 8.75 | 27 May 6 2885 C STO 5.10 | 27 May 8 2755 P BTO 20.55 | 27 May 8 2885 C BTO 12.50",-1930,2880.45,"2020-05-06","09:45:00",-1855,"Exited at Specified Time",-2284.2,27,1340176.8,52110,"",129.6,129.6,0.419,0.312,-15.7,6.2,2.07,-24.61
"2020-04-27","14:30:00",2874.45,"30 Apr 29 2820 P STO 8.45 | 30 Apr 29 2930 C STO 5.15 | 30 May 1 2820 P BTO 18.25 | 30 May 1 2930 C BTO 12.55",-1730,2918.58,"2020-04-29","09:45:00",-1825,"Exited at Specified Time",2562,30,1342461,51900,"",144,144,0.442,0.304,17.91,19.8,21.39,-0.87
"2020-04-20","14:30:00",2832.69,"24 Apr 22 2755 P STO 11.40 | 24 Apr 22 2915 C STO 6.65 | 24 Apr 24 2755 P BTO 24.00 | 24 Apr 24 2915 C BTO 15.75",-2180,2787.6,"2020-04-22","09:45:00",-2150,"Exited at Specified Time",-950.4,24,1339899,52320,"",115.2,115.2,0.454,0.194,-28.94,-12.93,4.13,-12.61
"2020-04-13","14:30:00",2742.22,"25 Apr 15 2660 P STO 12.35 | 25 Apr 15 2830 C STO 6.90 | 25 Apr 17 2660 P BTO 25.00 | 25 Apr 17 2830 C BTO 15.45",-2130,2774.47,"2020-04-15","09:45:00",-2365,"Exited at Specified Time",5635,25,1340849.4,53250,"",120,120,0.476,0.083,-7.36,-40.24,15.26,-19.48
"2020-03-30","14:30:00",2603.26,"19 Apr 1 2485 P STO 17.05 | 19 Apr 1 2730 C STO 8.75 | 19 Apr 3 2485 P BTO 34.15 | 19 Apr 3 2730 C BTO 18.95",-2740,2502.58,"2020-04-01","09:45:00",-3040,"Exited at Specified Time",5517.6,19,1335214.4,52060,"",91.2,91.2,0.486,0.382,17.51,44.28,16.97,-20.62
"2020-03-23","14:30:00",2245.37,"21 Mar 25 2090 P STO 23.65 | 21 Mar 25 2440 C STO 13.05 | 21 Mar 27 2090 P BTO 39.25 | 21 Mar 27 2440 C BTO 21.20",-2385,2476.43,"2020-03-25","09:35:00",-3585,"Below Delta",24998.4,21,1329696.8,50085,"",100.8,100.8,0.607,0.61,-14.21,-45.34,60.38,-7.55
"2020-03-16","14:30:00",2460.11,"21 Mar 18 2250 P STO 35.55 | 21 Mar 18 2690 C STO 15.95 | 21 Mar 20 2250 P BTO 55.05 | 21 Mar 20 2690 C BTO 20.20",-2385,2402.42,"2020-03-18","09:45:00",-3770,"Exited at Specified Time",28883.4,21,1304698.4,50085,"",100.8,100.8,0.684,0.167,-202.43,-48.48,74.42,-25.37
"2020-03-09","14:30:00",2749.08,"20 Mar 11 2590 P STO 21.90 | 20 Mar 11 2905 C STO 10.95 | 20 Mar 13 2590 P BTO 37.55 | 20 Mar 13 2905 C BTO 19.60",-2440,2800.1,"2020-03-11","09:45:00",-2815,"Exited at Specified Time",7308,20,1275815,48800,"",96,96,0.575,0.114,-108.48,-114.81,28.07,-5.53
"2020-03-02","14:30:00",3015.36,"26 Mar 4 2900 P STO 16.00 | 26 Mar 4 3120 C STO 8.15 | 26 Mar 6 2900 P BTO 28.35 | 26 Mar 6 3120 C BTO 15.00",-1930,3051.5,"2020-03-04","09:45:00",-2190,"Exited at Specified Time",6510.4,26,1268507,50180,"",124.8,124.8,0.557,0.12,20.06,41.08,84.72,-32.38
"2020-02-24","14:30:00",3237.86,"34 Feb 26 3165 P STO 10.45 | 34 Feb 26 3295 C STO 4.75 | 34 Feb 28 3165 P BTO 18.60 | 34 Feb 28 3295 C BTO 10.90",-1440,3121.04,"2020-02-25","15:33:00",-1570,"Above Delta",4093.6,34,1261996.6,48960,"",163.2,163.2,0.515,0.772,-80.14,-19.75,27.43,-5.9
"2020-02-10","14:30:00",3338.93,"59 Feb 12 3310 P STO 4.60 | 59 Feb 12 3365 C STO 2.55 | 59 Feb 14 3310 P BTO 9.60 | 59 Feb 14 3365 C BTO 5.95",-850,3374.74,"2020-02-11","10:22:00",-630,"Below Delta",-13546.4,59,1257903,50150,"",283.2,283.2,0.46,0.71,-9.43,20.65,1.18,-24.71
"2020-02-03","14:30:00",3249.71,"53 Feb 5 3200 P STO 7.10 | 53 Feb 5 3295 C STO 2.85 | 53 Feb 7 3200 P BTO 13.00 | 53 Feb 7 3295 C BTO 6.45",-960,3306.54,"2020-02-04","14:45:00",-835,"Below Delta",-7133.8,53,1271449.4,50880,"",254.4,254.4,0.512,0.689,10.14,14.05,0,-17.19
"2020-01-27","14:30:00",3256.62,"56 Jan 29 3210 P STO 6.65 | 56 Jan 29 3295 C STO 3.20 | 56 Jan 31 3210 P BTO 11.65 | 56 Jan 31 3295 C BTO 7.05",-895,3288.54,"2020-01-29","09:45:00",-980,"Exited at Specified Time",4222.4,56,1278583.2,50120,"",268.8,268.8,0.527,0.333,-48.31,9.46,25.7,-2.79
"2020-01-13","14:30:00",3283.53,"82 Jan 15 3260 P STO 2.75 | 82 Jan 15 3305 C STO 1.85 | 82 Jan 17 3260 P BTO 5.85 | 82 Jan 17 3305 C BTO 4.80",-615,3289.61,"2020-01-15","09:45:00",-700,"Exited at Specified Time",6182.8,82,1274360.8,50430,"",393.6,393.6,0.432,0.123,5.78,12.4,17.07,-8.13
"2020-01-06","14:30:00",3240.22,"63 Jan 8 3215 P STO 3.60 | 63 Jan 8 3265 C STO 1.65 | 63 Jan 10 3215 P BTO 8.20 | 63 Jan 10 3265 C BTO 4.90",-795,3244.4,"2020-01-08","09:45:00",-805,"Exited at Specified Time",25.2,63,1268178,50085,"",302.4,302.4,0.401,0.114,-17.3,22.67,6.92,-15.72
"2019-12-16","14:30:00",3193.57,"92 Dec 18 3170 P STO 2.65 | 92 Dec 18 3215 C STO 2.10 | 92 Dec 20 3170 P BTO 5.40 | 92 Dec 20 3215 C BTO 4.75",-550,3198.13,"2019-12-18","09:45:00",-520,"Exited at Specified Time",-3643.2,92,1268152.8,50600,"",441.6,441.6,0.468,0.078,14.83,9.94,5.45,-6.36
"2019-12-09","14:30:00",3138.68,"63 Dec 11 3110 P STO 3.60 | 63 Dec 11 3165 C STO 1.65 | 63 Dec 13 3110 P BTO 8.30 | 63 Dec 13 3165 C BTO 4.85",-800,3138.2,"2019-12-11","09:45:00",-910,"Exited at Specified Time",6325.2,63,1271796,50400,"",302.4,302.4,0.399,0.094,-4.05,-3.18,15,-8.75
"2019-12-02","14:30:00",3122.89,"69 Dec 4 3095 P STO 3.70 | 69 Dec 4 3145 C STO 2.20 | 69 Dec 6 3095 P BTO 7.90 | 69 Dec 6 3145 C BTO 5.25",-735,3072.47,"2019-12-03","09:49:00",-670,"Above Delta",-5147.4,69,1265470.8,50715,"",331.2,331.2,0.449,0.805,2.87,-20.96,6.8,-7.48
"2019-11-25","14:30:00",3129.27,"234 Nov 27 3110 P STO 2.20 | 234 Nov 27 3150 C STO 1.15 | 234 Nov 29 3110 P BTO 3.55 | 234 Nov 29 3150 C BTO 1.85",-215,3145.33,"2019-11-27","09:45:00",-270,"Exited at Specified Time",10623.6,234,1270618.2,50310,"",1123.2,1123.2,0.62,0.349,7.15,11.83,30.23,-9.3
"2019-11-18","14:30:00",3122.99,"83 Nov 20 3100 P STO 2.35 | 83 Nov 20 3140 C STO 1.65 | 83 Nov 22 3100 P BTO 5.40 | 83 Nov 22 3140 C BTO 4.55",-605,3114.36,"2019-11-20","09:45:00",-550,"Exited at Specified Time",-5361.8,83,1259994.6,50215,"",398.4,398.4,0.402,0.17,-2.55,5.08,0,-17.36
"2019-11-11","14:30:00",3087.28,"83 Nov 13 3070 P STO 2.95 | 83 Nov 13 3110 C STO 1.35 | 83 Nov 15 3070 P BTO 6.75 | 83 Nov 15 3110 C BTO 3.50",-605,3084.38,"2019-11-13","09:45:00",-575,"Exited at Specified Time",-3286.8,83,1265356.4,50215,"",398.4,398.4,0.42,0.152,-12.75,6.95,4.96,-14.88
"2019-11-04","14:30:00",3080.78,"92 Nov 6 3060 P STO 2.25 | 92 Nov 6 3100 C STO 1.90 | 92 Nov 8 3060 P BTO 5.40 | 92 Nov 8 3100 C BTO 4.15",-550,3072.97,"2019-11-06","09:45:00",-550,"Exited at Specified Time",-883.2,92,1268643.2,50600,"",441.6,441.6,0.435,0.152,12.05,1.82,28.18,-14.55
"2019-10-28","14:30:00",3040.22,"94 Oct 30 3015 P STO 3.00 | 94 Oct 30 3065 C STO 1.65 | 94 Nov 1 3015 P BTO 5.95 | 94 Nov 1 3065 C BTO 3.90",-530,3034.68,"2019-10-30","09:45:00",-780,"Exited at Specified Time",22597.6,94,1269526.4,49820,"",451.2,451.2,0.472,0.24,9.57,8.1,53.77,-2.83
"2019-10-21","14:30:00",3004.12,"84 Oct 23 2980 P STO 2.70 | 84 Oct 23 3030 C STO 1.45 | 84 Oct 25 2980 P BTO 6.20 | 84 Oct 25 3030 C BTO 3.80",-595,2997.6,"2019-10-23","09:45:00",-555,"Exited at Specified Time",-4166.4,84,1246928.8,49980,"",403.2,403.2,0.415,0.131,10.28,7.64,11.76,-15.13
"2019-10-14","14:30:00",2970.22,"61 Oct 16 2940 P STO 3.90 | 61 Oct 16 2995 C STO 2.40 | 61 Oct 18 2940 P BTO 8.30 | 61 Oct 18 2995 C BTO 6.10",-820,3002.28,"2019-10-15","14:19:00",-700,"Below Delta",-7905.6,61,1251095.2,50020,"",292.8,292.8,0.438,0.643,-4.46,4.41,4.27,-17.07
"2019-10-07","14:30:00",2950.51,"39 Oct 9 2920 P STO 4.70 | 39 Oct 9 2980 C STO 2.25 | 39 Oct 11 2920 P BTO 12.05 | 39 Oct 11 2980 C BTO 7.85",-1305,2898.16,"2019-10-08","11:34:00",-950,"Above Delta",-14219.4,39,1259000.8,50895,"",187.2,187.2,0.349,0.738,-7.78,6.28,0.38,-37.16
"2019-09-30","14:30:00",2981.04,"63 Oct 2 2950 P STO 3.70 | 63 Oct 2 3010 C STO 1.70 | 63 Oct 4 2950 P BTO 8.45 | 63 Oct 4 3010 C BTO 5.00",-815,2920.19,"2019-10-02","09:32:00",-585,"Above Delta",-15094.8,63,1273220.2,51345,"",302.4,302.4,0.401,0.836,5.28,13.97,12.88,-26.99
"2019-09-23","14:30:00",2995.25,"78 Sep 25 2970 P STO 2.90 | 78 Sep 25 3020 C STO 1.35 | 78 Sep 27 2970 P BTO 6.85 | 78 Sep 27 3020 C BTO 3.80",-650,2968.61,"2019-09-25","09:45:00",-885,"Exited at Specified Time",17581.2,78,1288315,50700,"",374.4,374.4,0.399,0.464,-8.57,11.75,43.85,-5.38
"2019-09-16","14:30:00",2998.54,"79 Sep 18 2965 P STO 4.30 | 79 Sep 18 3030 C STO 2.45 | 79 Sep 20 2965 P BTO 8.00 | 79 Sep 20 3030 C BTO 5.00",-635,2996.92,"2019-09-18","09:45:00",-810,"Exited at Specified Time",13066.6,79,1270733.8,50165,"",379.2,379.2,0.519,0.251,-10.98,2.13,34.65,-2.36
"2019-09-09","14:30:00",2972.18,"64 Sep 11 2950 P STO 3.55 | 64 Sep 11 2995 C STO 1.95 | 64 Sep 13 2950 P BTO 8.15 | 64 Sep 13 2995 C BTO 5.10",-785,2981.35,"2019-09-11","09:45:00",-725,"Exited at Specified Time",-4454.4,64,1257667.2,50240,"",307.2,307.2,0.415,0.114,9.72,-16.25,0.64,-12.1
"2019-08-26","14:30:00",2865.26,"45 Aug 28 2820 P STO 6.95 | 45 Aug 28 2910 C STO 3.15 | 45 Aug 30 2820 P BTO 13.30 | 45 Aug 30 2910 C BTO 7.65",-1095,2862.27,"2019-08-28","09:45:00",-1245,"Exited at Specified Time",6318,45,1262121.6,49275,"",216,216,0.482,0.097,19.59,-1.44,31.05,-11.42
"2019-08-19","14:30:00",2926.39,"47 Aug 21 2895 P STO 4.95 | 47 Aug 21 2955 C STO 2.40 | 47 Aug 23 2895 P BTO 10.70 | 47 Aug 23 2955 C BTO 7.15",-1060,2927.99,"2019-08-21","09:45:00",-1125,"Exited at Specified Time",2603.8,47,1255803.6,49820,"",225.6,225.6,0.412,0.07,24.8,12.91,14.15,-1.89
"2019-08-12","14:30:00",2882.4,"51 Aug 14 2835 P STO 7.00 | 51 Aug 14 2925 C STO 3.65 | 51 Aug 16 2835 P BTO 12.90 | 51 Aug 16 2925 C BTO 7.55",-990,2938.83,"2019-08-13","10:27:00",-780,"Below Delta",-11199.6,51,1253199.8,50490,"",244.8,244.8,0.521,0.746,-11.58,-24.67,9.09,-38.89
"2019-08-05","14:30:00",2838.17,"37 Aug 7 2775 P STO 9.40 | 37 Aug 7 2900 C STO 4.55 | 37 Aug 9 2775 P BTO 17.60 | 37 Aug 9 2900 C BTO 9.65",-1340,2837.11,"2019-08-07","09:45:00",-1450,"Exited at Specified Time",3714.8,37,1264399.4,49580,"",177.6,177.6,0.512,0.144,-33.98,-59.9,8.96,-19.78
"2019-07-29","14:30:00",3021.65,"75 Jul 31 2990 P STO 3.90 | 75 Jul 31 3050 C STO 2.35 | 75 Aug 2 2990 P BTO 7.30 | 75 Aug 2 3050 C BTO 5.40",-655,3015.56,"2019-07-31","09:45:00",-1055,"Exited at Specified Time",29280,75,1260684.6,49125,"",360,360,0.492,0.253,-1.39,-2.82,63.36,-3.05
"2019-07-22","14:30:00",2984.85,"69 Jul 24 2965 P STO 3.10 | 69 Jul 24 3005 C STO 1.65 | 69 Jul 26 2965 P BTO 6.80 | 69 Jul 26 3005 C BTO 4.95",-710,3002.56,"2019-07-24","09:45:00",-745,"Exited at Specified Time",1752.6,69,1231404.6,48990,"",331.2,331.2,0.404,0.298,5.32,2.92,7.04,-13.38
"2019-07-15","14:30:00",3012.85,"83 Jul 17 2995 P STO 2.55 | 83 Jul 17 3030 C STO 1.65 | 83 Jul 19 2995 P BTO 5.55 | 83 Jul 19 3030 C BTO 4.45",-590,3003.59,"2019-07-17","09:45:00",-550,"Exited at Specified Time",-4116.8,83,1229652,48970,"",398.4,398.4,0.42,0.2,4.03,-4.95,0,-15.25
"2019-07-08","14:30:00",2972.4,"88 Jul 10 2950 P STO 3.35 | 88 Jul 10 2995 C STO 2.15 | 88 Jul 12 2950 P BTO 6.30 | 88 Jul 12 2995 C BTO 4.60",-550,2994.97,"2019-07-10","09:45:00",-710,"Exited at Specified Time",13235.2,88,1233768.8,48400,"",422.4,422.4,0.505,0.446,-10.64,-7.37,42.73,-7.27
"2019-07-01","14:30:00",2952.71,"90 Jul 3 2930 P STO 3.30 | 90 Jul 3 2975 C STO 2.10 | 90 Jul 5 2930 P BTO 6.30 | 90 Jul 5 2975 C BTO 4.40",-540,2979.07,"2019-07-03","09:32:00",-545,"Below Delta",-414,90,1220533.6,48600,"",432,432,0.505,0.534,29.65,-18.7,5.56,-20.37
"2019-06-24","14:30:00",2947.36,"46 Jun 26 2925 P STO 2.90 | 46 Jun 26 2970 C STO 2.10 | 46 Jun 28 2925 P BTO 8.30 | 46 Jun 28 2970 C BTO 7.20",-1060,2928.96,"2019-06-26","09:45:00",-790,"Exited at Specified Time",-12861.6,46,1220947.6,48760,"",220.8,220.8,0.323,0.301,0.96,-4.06,0,-33.96
"2019-06-17","14:30:00",2893.25,"68 Jun 19 2865 P STO 3.60 | 68 Jun 19 2925 C STO 2.00 | 68 Jun 21 2865 P BTO 7.85 | 68 Jun 21 2925 C BTO 4.70",-705,2917.83,"2019-06-19","09:45:00",-1040,"Exited at Specified Time",22127.2,68,1233809.2,47940,"",326.4,326.4,0.446,0.463,2.77,3.5,50.35,-3.55
"2019-06-10","14:30:00",2890.41,"61 Jun 12 2860 P STO 3.80 | 61 Jun 12 2920 C STO 2.45 | 61 Jun 14 2860 P BTO 8.10 | 61 Jun 14 2920 C BTO 6.00",-795,2886.47,"2019-06-12","09:45:00",-675,"Exited at Specified Time",-7905.6,61,1211682,48495,"",292.8,292.8,0.443,0.099,12.49,4.58,8.81,-15.72
"2019-06-03","14:30:00",2746.8,"51 Jun 5 2705 P STO 5.00 | 51 Jun 5 2790 C STO 2.90 | 51 Jun 7 2705 P BTO 10.25 | 51 Jun 7 2790 C BTO 7.05",-950,2800.76,"2019-06-04","15:55:00",-845,"Below Delta",-5844.6,51,1219587.6,48450,"",244.8,244.8,0.457,0.665,-0.53,-4.73,3.16,-13.16
"2019-05-20","14:30:00",2841.28,"52 May 22 2805 P STO 5.20 | 52 May 22 2875 C STO 3.10 | 52 May 24 2805 P BTO 10.35 | 52 May 24 2875 C BTO 7.20",-935,2854.88,"2019-05-22","09:45:00",-715,"Exited at Specified Time",-11939.2,52,1225432.2,48620,"",249.6,249.6,0.473,0.099,-17.59,-0.66,2.14,-23.53
"2019-05-13","14:30:00",2817.35,"51 May 15 2765 P STO 7.00 | 51 May 15 2865 C STO 4.15 | 51 May 17 2765 P BTO 12.80 | 51 May 17 2865 C BTO 8.00",-975,2820.37,"2019-05-15","09:45:00",-750,"Exited at Specified Time",-11964.6,51,1237371.4,49725,"",244.8,244.8,0.536,0.05,-41.21,-22.84,10.77,-23.08
"2019-05-06","14:30:00",2924.64,"59 May 8 2890 P STO 4.45 | 59 May 8 2955 C STO 1.70 | 59 May 10 2890 P BTO 9.35 | 59 May 10 2955 C BTO 5.00",-830,2863.67,"2019-05-07","15:37:00",-1160,"Above Delta",18903.6,59,1249336,48970,"",283.2,283.2,0.429,0.733,-36.75,15.75,51.2,-6.63
"2019-04-29","14:30:00",2948.27,"86 May 1 2925 P STO 3.20 | 86 May 1 2970 C STO 2.10 | 86 May 3 2925 P BTO 6.20 | 86 May 3 2970 C BTO 4.65",-565,2950.26,"2019-05-01","09:45:00",-605,"Exited at Specified Time",2614.4,86,1230432.4,48590,"",412.8,412.8,0.488,0.134,0.7,7.69,10.62,-10.62
"2019-04-22","14:30:00",2906.16,"83 Apr 24 2890 P STO 2.90 | 83 Apr 24 2925 C STO 1.95 | 83 Apr 26 2890 P BTO 5.85 | 83 Apr 26 2925 C BTO 4.80",-590,2931.41,"2019-04-23","11:55:00",-625,"Below Delta",2108.2,83,1227818,48970,"",398.4,398.4,0.455,0.637,-6.25,7.38,27.97,-3.39
"2019-04-08","14:30:00",2890.97,"95 Apr 10 2870 P STO 2.15 | 95 Apr 10 2910 C STO 1.60 | 95 Apr 12 2870 P BTO 4.80 | 95 Apr 12 2910 C BTO 3.95",-510,2884.5,"2019-04-10","09:45:00",-540,"Exited at Specified Time",1938,95,1225709.8,48450,"",456,456,0.429,0.179,-4.28,2.51,13.73,-3.92
"2019-04-01","14:30:00",2863.11,"76 Apr 3 2840 P STO 3.20 | 76 Apr 3 2885 C STO 2.05 | 76 Apr 5 2840 P BTO 6.60 | 76 Apr 5 2885 C BTO 4.90",-635,2878.01,"2019-04-03","09:45:00",-720,"Exited at Specified Time",5730.4,76,1223771.8,48260,"",364.8,364.8,0.457,0.24,14.23,14.48,14.96,-7.09
"2019-03-25","14:30:00",2787.63,"56 Mar 27 2750 P STO 4.75 | 56 Mar 27 2825 C STO 2.80 | 56 Mar 29 2750 P BTO 9.55 | 56 Mar 29 2825 C BTO 6.50",-860,2820.05,"2019-03-27","09:45:00",-880,"Exited at Specified Time",582.4,56,1218041.4,48160,"",268.8,268.8,0.47,0.357,-4.7,-8.38,4.65,-17.44
"2019-03-18","14:30:00",2829.56,"87 Mar 20 2805 P STO 3.10 | 87 Mar 20 2855 C STO 1.85 | 87 Mar 22 2805 P BTO 6.10 | 87 Mar 22 2855 C BTO 4.25",-550,2825.04,"2019-03-20","09:45:00",-725,"Exited at Specified Time",14389.8,87,1217459,47850,"",417.6,417.6,0.478,0.286,0.13,6.95,37.27,-17.27
"2019-03-11","14:30:00",2778.87,"72 Mar 13 2755 P STO 3.30 | 72 Mar 13 2805 C STO 1.45 | 72 Mar 15 2755 P BTO 7.30 | 72 Mar 15 2805 C BTO 4.00",-665,2803.72,"2019-03-13","09:45:00",-645,"Exited at Specified Time",-2131.2,72,1203069.2,47880,"",345.6,345.6,0.42,0.405,4.54,31.26,3.76,-8.27
"2019-03-04","14:30:00",2788.02,"77 Mar 6 2760 P STO 3.75 | 77 Mar 6 2815 C STO 1.95 | 77 Mar 8 2760 P BTO 7.35 | 77 Mar 8 2815 C BTO 4.55",-630,2786.61,"2019-03-06","09:45:00",-485,"Exited at Specified Time",-11904.2,77,1205200.4,48510,"",369.6,369.6,0.479,0.124,10.68,-26.35,6.35,-23.02
"2019-02-25","14:30:00",2802.48,"87 Feb 27 2780 P STO 3.60 | 87 Feb 27 2830 C STO 1.65 | 87 Mar 1 2780 P BTO 6.90 | 87 Mar 1 2830 C BTO 3.80",-555,2791.54,"2019-02-27","09:45:00",-650,"Exited at Specified Time",7429.8,87,1217104.6,48285,"",417.6,417.6,0.491,0.254,11.68,-1.87,27.93,-4.5
"2019-02-11","14:30:00",2706.9,"60 Feb 13 2680 P STO 4.30 | 60 Feb 13 2735 C STO 2.30 | 60 Feb 15 2680 P BTO 9.00 | 60 Feb 15 2735 C BTO 5.55",-805,2743.96,"2019-02-12","11:59:00",-690,"Below Delta",-7476,60,1209674.8,48300,"",288,288,0.454,0.677,4.52,-5.5,1.86,-13.04
"2019-02-04","14:30:00",2719.03,"83 Feb 6 2695 P STO 2.90 | 83 Feb 6 2745 C STO 1.90 | 83 Feb 8 2695 P BTO 6.05 | 83 Feb 8 2745 C BTO 4.40",-575,2733.63,"2019-02-06","09:45:00",-705,"Exited at Specified Time",9993.2,83,1217150.8,47725,"",398.4,398.4,0.459,0.192,-0.04,12.54,24.35,-7.83
"2019-01-28","14:30:00",2635.4,"43 Jan 30 2600 P STO 4.90 | 43 Jan 30 2675 C STO 2.55 | 43 Feb 1 2600 P BTO 11.25 | 43 Feb 1 2675 C BTO 7.20",-1110,2654.17,"2019-01-30","09:45:00",-1245,"Exited at Specified Time",5392.2,43,1207157.6,47730,"",206.4,206.4,0.404,0.166,-19.79,-9.57,13.51,-5.86
"2019-01-14","14:30:00",2582.69,"63 Jan 16 2550 P STO 4.00 | 63 Jan 16 2615 C STO 2.40 | 63 Jan 18 2550 P BTO 8.15 | 63 Jan 18 2615 C BTO 5.70",-755,2619.34,"2019-01-16","09:45:00",-875,"Exited at Specified Time",6955.2,63,1201765.4,47565,"",302.4,302.4,0.462,0.503,-15.95,2.38,19.21,-11.92
"2019-01-07","14:30:00",2554.09,"56 Jan 9 2510 P STO 5.50 | 56 Jan 9 2600 C STO 3.50 | 56 Jan 11 2510 P BTO 10.15 | 56 Jan 11 2600 C BTO 7.15",-840,2582.39,"2019-01-09","09:45:00",-975,"Exited at Specified Time",7022.4,56,1194810.2,47040,"",268.8,268.8,0.52,0.254,3.67,18.48,19.05,-8.93
"2018-12-31","14:30:00",2489.64,"29 Jan 2 2445 P STO 6.35 | 29 Jan 2 2540 C STO 3.35 | 29 Jan 4 2445 P BTO 15.45 | 29 Jan 4 2540 C BTO 10.10",-1595,2476.91,"2019-01-02","09:45:00",-1645,"Exited at Specified Time",1171.6,29,1187787.8,46255,"",139.2,139.2,0.38,0.204,13.2,-9.3,10.34,-1.25
"2018-12-17","14:30:00",2555,"55 Dec 19 2495 P STO 8.90 | 55 Dec 19 2620 C STO 4.95 | 55 Dec 21 2495 P BTO 13.25 | 55 Dec 21 2620 C BTO 8.90",-840,2554.69,"2018-12-19","09:45:00",-1315,"Exited at Specified Time",25597,55,1186616.2,46200,"",264,264,0.625,0.278,-9.2,-35.75,57.74,-14.29
"2018-12-10","14:30:00",2627.74,"40 Dec 12 2575 P STO 7.95 | 40 Dec 12 2685 C STO 3.80 | 40 Dec 14 2575 P BTO 14.30 | 40 Dec 14 2685 C BTO 8.85",-1150,2667.57,"2018-12-12","09:45:00",-1230,"Exited at Specified Time",2816,40,1161019.2,46000,"",192,192,0.508,0.324,-2.22,-3.12,9.57,-11.3
"2018-12-03","14:30:00",2785.36,"38 Dec 5 2760 P STO 3.40 | 38 Dec 5 2815 C STO 1.85 | 38 Dec 7 2760 P BTO 10.25 | 38 Dec 7 2815 C BTO 6.85",-1195,2778.3,"2018-12-04","09:45:00",-1145,"Exited at Specified Time",-2264.8,38,1158203.2,45410,"",182.4,182.4,0.307,0.172,30.33,-5.14,4.6,-6.69
"2018-11-26","14:30:00",2669.14,"42 Nov 28 2635 P STO 5.20 | 42 Nov 28 2705 C STO 2.35 | 42 Nov 30 2635 P BTO 11.10 | 42 Nov 30 2705 C BTO 7.20",-1085,2693.4,"2018-11-28","09:45:00",-1155,"Exited at Specified Time",2536.8,42,1160468,45570,"",201.6,201.6,0.413,0.188,17.41,19.17,7.37,-3.69
"2018-11-19","14:30:00",2688.02,"103 Nov 21 2645 P STO 6.65 | 103 Nov 21 2735 C STO 3.20 | 103 Nov 23 2645 P BTO 9.25 | 103 Nov 23 2735 C BTO 4.90",-440,2656.77,"2018-11-21","09:45:00",-585,"Exited at Specified Time",13946.2,103,1157931.2,45320,"",494.4,494.4,0.696,0.504,-5.53,-42.72,38.64,-6.82
"2018-11-12","14:30:00",2743.31,"47 Nov 14 2700 P STO 6.40 | 47 Nov 14 2780 C STO 3.40 | 47 Nov 16 2700 P BTO 11.75 | 47 Nov 16 2780 C BTO 7.55",-960,2745.22,"2018-11-14","09:45:00",-995,"Exited at Specified Time",1193.8,47,1143985,45120,"",225.6,225.6,0.508,0.13,-7.08,-30.62,8.85,-5.73
"2018-11-05","14:30:00",2740.68,"58 Nov 7 2685 P STO 7.55 | 58 Nov 7 2790 C STO 3.30 | 58 Nov 9 2685 P BTO 12.20 | 58 Nov 9 2790 C BTO 6.35",-780,2783.53,"2018-11-07","09:45:00",-790,"Exited at Specified Time",23.2,58,1142791.2,45240,"",278.4,278.4,0.585,0.448,3.31,14.31,26.28,-5.13
"2018-10-29","14:30:00",2657.2,"32 Oct 31 2595 P STO 8.60 | 32 Oct 31 2715 C STO 4.25 | 32 Nov 2 2595 P BTO 16.35 | 32 Nov 2 2715 C BTO 10.30",-1390,2716.78,"2018-10-31","09:45:00",-1440,"Exited at Specified Time",1292.8,32,1142768,44480,"",153.6,153.6,0.482,0.44,23.96,-25.45,12.23,-2.88
"2018-10-22","14:30:00",2755.75,"46 Oct 24 2715 P STO 6.05 | 46 Oct 24 2795 C STO 2.60 | 46 Oct 26 2715 P BTO 11.75 | 46 Oct 26 2795 C BTO 6.65",-985,2738.26,"2018-10-24","09:45:00",-1135,"Exited at Specified Time",6458.4,46,1141475.2,45310,"",220.8,220.8,0.47,0.237,6.16,-18.19,20.3,-26.9
"2018-10-15","14:30:00",2760.99,"44 Oct 17 2715 P STO 6.35 | 44 Oct 17 2800 C STO 2.65 | 44 Oct 19 2715 P BTO 12.20 | 44 Oct 19 2800 C BTO 6.95",-1025,2810.37,"2018-10-16","15:45:00",-870,"Below Delta",-7242.4,44,1135016.8,45100,"",211.2,211.2,0.47,0.66,-3.3,-2.84,0.49,-17.07
